aX,aY,aZ,gX,gY,gZ
-0.294,0.611,-1.834,201.782,-130.920,199.768
-0.309,0.805,-2.026,184.265,-164.917,200.745
-0.284,1.042,-1.963,155.396,-210.388,197.083
-0.196,1.360,-1.645,131.958,-259.888,189.026
-0.073,1.628,-1.264,126.465,-302.673,167.603
0.031,1.687,-0.832,134.705,-333.252,127.197
0.135,1.677,-0.553,139.771,-345.947,83.130
0.242,1.650,-0.370,138.000,-348.877,44.373
0.326,1.603,-0.242,129.211,-348.572,11.230
0.366,1.584,-0.093,121.521,-346.436,-15.808
0.458,1.515,0.178,114.197,-344.421,-41.321
0.543,1.360,0.507,108.276,-337.830,-67.078
0.643,1.239,0.794,96.802,-322.144,-87.769
0.720,1.111,0.967,88.623,-295.959,-103.210
0.751,0.971,0.963,83.374,-262.146,-116.760
0.787,0.916,0.888,79.712,-235.107,-126.953
0.828,0.910,0.917,69.580,-216.125,-136.719
0.854,0.810,0.948,59.387,-199.341,-151.184
0.851,0.700,0.946,51.453,-182.556,-165.405
0.823,0.430,0.942,50.903,-166.565,-178.833
0.797,0.162,0.924,53.406,-155.151,-189.270
0.790,-0.040,0.926,56.641,-142.273,-188.660
0.799,-0.261,0.967,58.472,-130.188,-185.364
0.802,-0.461,0.952,57.922,-116.150,-176.270
0.831,-0.633,0.962,49.438,-99.060,-161.621
0.871,-0.708,0.987,39.124,-81.909,-139.099
0.900,-0.729,0.981,30.396,-67.627,-114.441
0.943,-0.676,1.033,14.404,-49.683,-90.820
0.973,-0.493,0.997,-0.183,-31.006,-67.139
0.994,-0.308,0.939,-10.132,-15.015,-53.467
0.960,-0.225,0.843,-10.925,-0.122,-49.072
0.922,-0.232,0.682,-7.080,7.874,-49.561
0.928,-0.238,0.633,-2.319,9.766,-49.194
0.931,-0.270,0.654,4.089,8.728,-47.424
0.935,-0.348,0.642,6.714,13.916,-44.312
0.914,-0.230,0.652,-0.183,17.639,-33.936
0.880,-0.388,0.479,-3.052,24.719,-28.198
0.906,-0.489,0.434,-3.845,28.076,-27.344
0.893,-0.377,0.452,-3.540,26.245,-12.878
0.910,-0.284,0.417,-5.005,26.428,-3.113
0.913,-0.222,0.390,-6.958,29.785,0.305
0.903,-0.155,0.333,-8.423,28.137,2.747
0.903,-0.108,0.267,-8.911,29.724,3.601
0.905,-0.070,0.193,-8.423,25.879,3.357
0.897,-0.084,0.178,-7.874,22.766,2.319
0.907,-0.113,0.236,-10.071,17.029,2.014
0.910,-0.114,0.238,-10.620,12.634,3.357
0.909,-0.112,0.256,-11.719,13.611,4.333
0.899,-0.109,0.263,-10.986,12.207,4.944
0.899,-0.117,0.242,-9.460,10.071,6.104
0.911,-0.114,0.268,-10.010,10.254,7.812
0.925,-0.031,0.269,-7.141,10.681,10.254
0.930,-0.005,0.277,-2.563,7.202,9.583
0.929,-0.010,0.305,-1.770,8.484,7.568
0.924,-0.012,0.284,-2.136,11.292,6.836
0.917,0.000,0.233,-3.052,10.071,6.775
0.921,-0.005,0.230,-7.996,10.376,6.836
0.935,0.012,0.282,-12.878,8.545,7.446
0.939,0.034,0.277,-12.878,9.827,6.958
0.931,-0.005,0.271,-9.644,8.667,4.333
0.938,-0.016,0.276,-7.935,8.911,3.296
0.937,-0.013,0.260,-5.371,7.324,3.479
0.931,-0.044,0.237,-3.113,6.653,2.869
0.939,-0.047,0.248,-4.272,4.578,3.784
0.949,-0.007,0.279,-3.967,5.005,5.493
0.964,0.027,0.278,-1.709,2.380,5.371
0.961,0.009,0.269,0.183,3.052,3.418
0.962,0.026,0.268,-1.831,5.493,3.113
0.965,0.021,0.280,-2.808,3.174,2.625
0.967,0.004,0.286,-3.174,2.747,1.404
0.961,-0.006,0.261,-2.991,6.287,1.160
0.962,0.020,0.242,-5.066,4.517,1.648
0.971,0.034,0.243,-7.446,2.991,1.282
0.964,-0.000,0.264,-5.432,3.113,-0.488
0.963,0.008,0.249,-3.479,2.197,-0.854
0.957,0.004,0.213,-1.831,4.944,-1.099
0.958,-0.038,0.228,-0.610,1.526,-1.892
0.958,-0.078,0.260,-1.831,0.732,-1.465

0.989,1.423,0.391,21.057,-64.026,-200.623
0.841,1.469,0.341,36.499,-61.035,-242.371
0.726,1.271,0.418,44.128,-59.326,-291.260
0.560,0.917,0.511,54.932,-56.641,-337.585
0.432,0.563,0.448,66.711,-45.227,-369.507
0.331,0.043,0.477,66.772,-34.790,-390.991
0.231,-0.285,0.490,55.725,-28.076,-399.353
0.241,-0.912,0.628,55.176,-24.231,-404.114
0.260,-1.081,0.789,49.438,-17.700,-376.587
0.281,-1.064,0.878,47.180,-6.653,-334.351
0.252,-1.052,1.008,45.898,9.399,-301.086
0.247,-1.068,1.249,39.368,22.217,-277.222
0.187,-1.241,1.410,31.860,47.546,-261.230
0.170,-1.389,1.482,19.348,77.759,-242.004
0.144,-1.528,1.521,7.019,106.995,-219.543
0.065,-1.725,1.440,7.202,136.658,-195.374
-0.003,-1.944,1.295,5.615,162.964,-166.931
-0.052,-2.105,1.172,4.883,182.190,-132.202
-0.082,-2.164,1.106,3.235,194.519,-93.262
-0.115,-2.162,1.022,1.038,208.740,-54.016
-0.146,-2.012,0.928,-4.150,220.825,-16.846
-0.153,-1.872,0.743,-4.944,229.370,12.939
-0.166,-1.747,0.576,4.150,233.154,35.583
-0.170,-1.697,0.421,14.282,228.516,54.260
-0.155,-1.683,0.304,28.503,220.215,71.167
-0.141,-1.683,0.208,44.983,208.496,90.637
-0.118,-1.677,0.124,55.603,197.083,113.159
-0.068,-1.597,0.143,64.514,184.448,137.390
-0.012,-1.496,0.241,74.402,172.363,160.645
0.046,-1.478,0.332,80.933,168.152,181.213
0.056,-1.285,0.302,87.463,169.617,203.674
0.100,-1.068,0.237,92.346,173.889,222.656
0.108,-0.996,0.197,94.727,179.199,231.079
0.090,-0.932,0.048,92.285,187.378,237.915
0.057,-0.819,-0.195,91.064,195.679,247.498
0.042,-0.733,-0.344,93.994,194.092,256.592
0.026,-0.637,-0.442,93.506,187.012,265.564
0.056,-0.471,-0.599,92.407,179.138,272.888
0.095,-0.326,-0.749,102.234,168.030,274.231
0.075,-0.369,-0.809,120.605,149.719,268.127
0.074,-0.460,-0.771,125.854,132.996,265.137
0.036,-0.492,-0.857,124.146,125.000,272.400
-0.045,-0.393,-1.094,127.930,116.211,287.292
-0.106,-0.141,-1.359,120.667,101.501,306.152
-0.082,0.082,-1.505,101.929,79.285,317.810
-0.057,0.269,-1.474,90.088,50.049,320.862
-0.003,0.464,-1.393,89.722,21.606,317.139
0.020,0.675,-1.429,102.051,-3.662,305.542
0.052,0.822,-1.397,113.892,-32.043,286.865
0.102,1.051,-1.277,116.821,-63.293,269.470
0.182,1.368,-1.224,115.173,-86.243,252.686
0.257,1.550,-1.187,113.647,-103.943,224.792
0.340,1.595,-1.084,111.328,-121.338,188.110
0.367,1.371,-0.988,112.183,-136.169,147.339
0.375,1.134,-1.015,108.093,-145.020,114.685
0.368,1.000,-1.062,103.210,-158.325,94.849
0.368,1.028,-1.032,97.046,-175.903,85.144
0.379,1.050,-0.875,89.905,-195.862,75.806
0.419,1.070,-0.628,86.365,-213.074,64.148
0.494,1.259,-0.322,80.261,-224.487,53.406
0.592,1.550,-0.053,77.209,-228.394,39.856
0.675,1.662,0.130,79.041,-222.839,15.076
0.757,1.635,0.289,79.163,-208.740,-14.465
0.820,1.622,0.408,78.491,-194.031,-44.861
0.799,1.606,0.295,82.886,-173.706,-73.730
0.735,1.467,0.084,80.261,-154.968,-103.455
0.703,1.241,-0.016,75.073,-150.757,-130.066
0.700,1.033,0.145,67.749,-153.748,-149.292
0.725,0.899,0.354,58.228,-156.372,-161.621
0.753,0.735,0.457,54.688,-149.414,-172.546
0.768,0.529,0.510,54.321,-135.315,-180.969
0.797,0.401,0.519,59.875,-123.352,-184.326
0.800,0.275,0.510,74.829,-116.577,-184.082
0.797,0.221,0.467,77.271,-110.657,-181.091
0.797,0.271,0.434,67.383,-101.318,-175.049
0.775,0.201,0.520,51.453,-95.398,-169.922
0.774,-0.049,0.570,34.973,-88.989,-167.053
0.776,-0.346,0.597,26.917,-77.271,-161.987
0.828,-0.432,0.718,18.311,-72.144,-141.602
0.859,-0.464,0.765,13.855,-61.523,-123.352
0.861,-0.386,0.658,18.433,-50.110,-107.727
0.859,-0.313,0.597,23.254,-47.363,-96.985
0.850,-0.271,0.608,27.283,-45.166,-90.332
0.864,-0.282,0.647,30.212,-42.542,-85.144
0.887,-0.320,0.735,27.100,-39.734,-79.529
0.906,-0.358,0.803,18.250,-32.410,-71.594
0.881,-0.243,0.825,4.883,-20.752,-59.204
0.904,-0.484,0.799,0.305,-9.460,-54.993
0.898,-0.445,0.739,-1.770,-0.854,-43.579
0.889,-0.435,0.667,-4.822,5.432,-31.494
0.883,-0.411,0.583,-4.639,8.789,-22.827
0.884,-0.367,0.563,-0.916,7.751,-15.076
0.891,-0.304,0.578,-1.892,5.981,-9.277
0.900,-0.261,0.530,0.122,10.681,-5.981
0.899,-0.214,0.527,3.967,9.399,-3.906
0.891,-0.200,0.511,5.676,10.559,-3.662
0.881,-0.224,0.439,6.348,15.686,-4.089
0.866,-0.238,0.389,5.615,14.954,-2.808
0.868,-0.194,0.372,1.892,16.418,-0.122
0.882,-0.148,0.383,-0.671,13.977,1.892
0.875,-0.188,0.381,0.244,16.174,1.160
0.875,-0.188,0.362,-0.122,17.273,1.709
0.878,-0.138,0.341,-1.160,15.198,4.456
0.887,-0.109,0.345,-2.991,14.343,5.432
0.899,-0.112,0.333,-3.113,13.428,5.371
0.901,-0.128,0.361,-3.174,10.620,5.310
0.903,-0.079,0.374,-3.418,13.000,7.263
0.915,-0.053,0.347,-1.892,12.512,7.751
0.910,-0.079,0.345,0.244,14.832,6.714
0.909,-0.105,0.328,0.244,15.991,6.714
0.892,-0.094,0.267,-1.892,18.494,8.606
0.898,-0.048,0.222,-5.005,17.334,11.230
0.910,-0.027,0.244,-7.263,15.442,12.329
0.930,0.020,0.265,-7.629,14.404,12.512
0.929,0.037,0.273,-4.517,10.376,10.620
0.929,0.057,0.240,-1.038,10.681,7.751
0.927,0.024,0.237,1.770,10.864,4.761
0.931,-0.015,0.269,2.258,5.432,2.869
0.930,-0.039,0.274,2.930,4.822,2.686

0.997,1.104,0.570,81.726,-53.223,-135.193
0.969,1.084,0.787,97.351,-52.979,-173.706
0.945,1.031,1.091,108.765,-50.110,-210.571
0.908,0.969,1.445,106.262,-35.339,-242.126
0.805,0.817,1.812,83.862,-4.517,-265.381
0.721,0.448,2.109,52.124,40.527,-285.583
0.611,0.027,2.361,19.104,91.248,-296.753
0.437,-0.433,2.344,-13.123,147.705,-298.706
0.339,-1.012,2.289,-36.438,203.064,-293.030
0.170,-1.511,2.146,-50.415,249.451,-273.132
0.076,-1.839,1.966,-67.871,289.551,-237.305
0.005,-1.935,1.945,-87.402,322.693,-190.369
-0.097,-1.876,1.785,-93.689,355.957,-146.851
-0.282,-1.915,1.565,-88.562,388.367,-114.258
-0.382,-2.109,1.206,-85.083,419.434,-85.083
-0.462,-2.182,0.945,-84.839,438.660,-52.246
-0.497,-2.014,0.653,-78.125,445.557,-16.785
-0.524,-1.874,0.279,-50.537,446.594,8.057
-0.536,-1.757,0.015,-24.414,430.847,25.513
-0.503,-1.620,-0.131,-6.042,410.522,41.931
-0.468,-1.521,-0.299,13.733,392.456,55.115
-0.449,-1.510,-0.403,28.625,376.343,67.993
-0.415,-1.343,-0.460,36.438,361.511,85.510
-0.387,-1.178,-0.613,52.612,348.267,101.746
-0.370,-1.176,-0.735,64.697,331.665,114.380
-0.369,-1.097,-0.849,66.162,314.575,131.287
-0.344,-0.929,-0.977,72.266,297.607,151.794
-0.326,-0.826,-0.981,73.792,278.503,167.419
-0.336,-0.850,-1.112,72.815,265.991,179.443
-0.375,-0.857,-1.306,73.975,252.686,192.932
-0.394,-0.778,-1.494,76.233,233.215,209.106
-0.380,-0.725,-1.551,83.130,204.102,223.206
-0.386,-0.638,-1.592,90.210,172.729,233.765
-0.384,-0.553,-1.676,95.459,146.240,242.493
-0.415,-0.535,-1.730,98.572,120.361,247.803
-0.517,-0.441,-2.037,97.351,98.450,253.845
-0.521,-0.312,-2.346,88.745,71.167,260.559
-0.479,-0.174,-2.358,75.317,26.123,266.235
-0.418,0.029,-2.303,65.247,-19.226,273.621
-0.401,0.278,-2.306,56.274,-58.167,277.649
-0.390,0.437,-2.421,54.443,-95.154,272.400
-0.405,0.519,-2.357,61.890,-141.724,260.864
-0.367,0.702,-2.107,72.754,-192.932,248.108
-0.308,0.911,-1.779,90.210,-241.882,227.539
-0.212,1.073,-1.469,115.356,-281.250,196.533
-0.107,1.141,-1.066,140.137,-316.589,158.997
0.029,1.253,-0.742,165.405,-339.905,124.573
0.139,1.348,-0.586,190.125,-346.252,91.553
0.220,1.376,-0.505,199.280,-343.567,57.739
0.282,1.388,-0.512,193.298,-336.731,27.100
0.281,1.404,-0.680,181.274,-326.111,0.793
0.324,1.312,-0.640,166.260,-327.881,-25.330
0.395,1.184,-0.200,156.433,-341.187,-50.354
0.488,0.976,0.236,156.189,-343.933,-73.730
0.559,0.722,0.401,161.255,-324.768,-92.834
0.566,0.532,0.400,161.621,-299.438,-104.187
0.556,0.464,0.255,159.241,-277.222,-108.459
0.605,0.485,0.345,158.936,-269.653,-110.657
0.679,0.525,0.732,161.377,-269.226,-115.051
0.725,0.534,0.970,168.518,-255.371,-125.061
0.736,0.422,0.959,182.007,-229.797,-139.893
0.738,0.188,0.978,188.477,-205.811,-153.992
0.725,0.011,1.008,188.049,-185.547,-158.752
0.699,-0.186,0.997,184.998,-162.476,-156.372
0.765,-0.331,0.988,173.462,-139.954,-147.156
0.709,-0.134,1.044,146.912,-118.347,-128.357
0.795,-0.450,0.994,131.653,-99.060,-123.840
0.805,-0.477,1.076,128.540,-87.158,-114.807
0.840,-0.461,1.140,125.732,-70.190,-96.313
0.856,-0.447,1.125,117.126,-50.659,-82.642
0.861,-0.437,1.098,108.215,-32.837,-71.228
0.863,-0.447,1.050,95.642,-14.526,-61.401
0.870,-0.496,0.989,81.299,0.488,-51.086
0.863,-0.459,0.942,64.026,15.503,-38.025
0.829,-0.391,0.768,47.729,28.992,-25.146
0.828,-0.366,0.607,30.151,38.025,-15.259
0.852,-0.359,0.646,13.184,38.330,-7.080
0.860,-0.326,0.634,3.418,40.161,0.244
0.875,-0.297,0.602,2.625,42.969,4.761
0.887,-0.286,0.617,7.080,42.297,7.202
0.901,-0.248,0.598,13.245,43.152,7.996
0.894,-0.274,0.478,21.606,46.997,6.958
0.880,-0.307,0.366,25.940,47.058,7.385
0.875,-0.234,0.333,25.940,41.748,11.292
0.893,-0.187,0.349,22.522,35.950,14.221
0.881,-0.211,0.334,16.602,34.973,14.771
0.876,-0.194,0.275,9.888,34.363,17.090
0.896,-0.106,0.282,0.671,31.250,20.325
0.912,-0.064,0.309,-8.667,29.236,20.020
0.910,-0.090,0.287,-12.573,28.320,16.846
0.901,-0.084,0.238,-11.536,26.184,15.076
0.899,-0.069,0.233,-9.460,21.790,14.465
0.908,-0.068,0.260,-8.728,17.517,13.428
0.901,-0.107,0.249,-7.996,15.808,12.573
0.906,-0.116,0.256,-6.836,14.099,13.367
0.906,-0.097,0.273,-3.906,11.780,14.832
0.902,-0.087,0.283,-0.244,10.620,15.381
0.912,-0.061,0.294,1.587,9.766,15.808
0.923,-0.053,0.306,4.150,9.949,15.930
0.930,-0.024,0.295,4.211,10.559,16.113
0.930,0.031,0.267,1.709,13.184,17.639
0.932,0.079,0.243,-2.075,13.611,17.822
0.933,0.059,0.255,-3.174,12.390,15.442
0.936,0.052,0.253,-2.258,10.803,13.306
0.933,0.034,0.254,0.061,10.742,11.475
0.926,0.055,0.209,1.404,9.094,9.827
0.923,0.048,0.198,1.831,6.409,7.935
0.938,0.077,0.245,2.502,2.869,6.531
0.935,0.046,0.258,3.967,2.197,4.150
0.933,0.005,0.269,3.906,1.892,2.075
0.932,-0.003,0.258,3.845,1.770,2.075
0.921,-0.047,0.238,4.700,2.502,1.770
0.928,-0.062,0.244,5.737,0.000,2.563
0.927,-0.065,0.266,8.850,-0.183,3.784
0.929,-0.072,0.268,10.437,-2.502,4.883
0.928,-0.059,0.246,10.620,-0.793,6.775
0.930,-0.063,0.239,9.583,-2.136,8.606
0.947,-0.021,0.264,6.104,-3.174,10.620
0.964,0.053,0.298,6.714,-3.723,11.536

1.133,1.482,0.432,94.788,-50.720,-84.900
1.114,1.870,0.464,103.577,-50.110,-123.962
1.033,2.062,0.427,118.164,-51.147,-179.504
0.909,2.073,0.382,134.460,-53.162,-245.850
0.761,1.782,0.504,155.334,-58.655,-314.209
0.604,1.161,0.578,176.208,-55.298,-372.620
0.345,0.658,0.718,170.166,-42.664,-400.330
0.267,-0.310,1.045,155.518,-28.992,-413.269
0.266,-0.896,1.581,128.601,-9.399,-396.912
0.285,-1.048,2.247,81.421,23.682,-351.501
0.280,-1.277,2.684,25.513,78.796,-312.683
0.159,-1.486,2.728,-18.677,146.484,-282.715
-0.032,-1.803,2.388,-45.288,215.576,-255.981
-0.198,-2.085,2.173,-68.115,266.968,-225.525
-0.342,-2.276,1.821,-81.421,305.786,-187.683
-0.414,-2.534,1.508,-84.656,330.139,-149.719
-0.505,-2.723,1.265,-85.754,347.046,-108.826
-0.542,-2.834,0.901,-85.876,361.511,-62.500
-0.597,-2.734,0.551,-83.862,366.699,-16.785
-0.632,-2.624,0.267,-69.824,361.755,22.644
-0.638,-2.442,0.155,-47.363,345.581,57.678
-0.632,-2.128,-0.065,-18.311,330.444,88.989
-0.615,-1.949,-0.239,9.216,311.646,109.924
-0.565,-1.905,-0.213,30.762,285.583,123.108
-0.496,-1.703,-0.098,52.307,261.353,139.221
-0.418,-1.452,-0.103,71.899,245.422,155.457
-0.346,-1.245,-0.154,87.891,231.628,163.147
-0.279,-1.188,-0.167,94.788,221.558,166.382
-0.248,-1.160,-0.244,99.915,214.355,171.814
-0.222,-1.143,-0.277,106.628,208.496,183.411
-0.218,-1.062,-0.274,105.469,206.543,201.721
-0.238,-0.901,-0.402,104.614,211.121,223.206
-0.295,-0.751,-0.626,108.459,214.355,242.920
-0.332,-0.716,-0.801,106.384,211.365,259.583
-0.357,-0.612,-0.910,100.647,201.782,279.724
-0.387,-0.270,-1.076,90.576,192.627,303.223
-0.386,-0.010,-1.237,78.918,181.519,317.871
-0.391,0.165,-1.442,69.214,166.260,321.777
-0.394,0.470,-1.854,62.134,150.818,324.341
-0.324,0.728,-2.143,58.838,124.939,320.190
-0.216,0.906,-2.195,60.913,85.571,306.274
-0.121,1.040,-2.193,71.594,43.579,285.461
-0.090,1.082,-2.201,87.769,4.272,257.996
-0.056,1.112,-2.117,102.234,-36.316,227.600
-0.051,1.119,-2.029,115.356,-77.393,199.341
0.017,1.190,-1.967,117.310,-112.854,175.537
0.073,1.417,-1.907,110.107,-144.836,156.982
0.156,1.698,-1.747,95.764,-176.758,137.268
0.248,1.875,-1.519,83.069,-206.055,109.619
0.332,1.884,-1.346,78.125,-227.112,72.021
0.401,1.786,-1.135,78.186,-246.460,31.799
0.427,1.648,-1.005,80.688,-259.033,-3.479
0.409,1.449,-1.010,82.336,-265.381,-35.767
0.423,1.282,-0.937,76.721,-276.855,-61.462
0.445,1.147,-0.606,66.345,-294.495,-80.261
0.469,0.981,-0.275,61.157,-305.664,-95.459
0.483,0.815,-0.182,59.509,-303.406,-107.483
0.479,0.589,-0.073,58.716,-300.598,-115.173
0.508,0.419,0.342,53.101,-305.969,-117.004
0.601,0.422,0.744,49.500,-303.894,-112.183
0.693,0.444,1.073,50.659,-287.781,-109.680
0.808,0.547,1.370,47.668,-265.076,-109.253
0.892,0.610,1.518,48.157,-229.736,-114.014
0.904,0.482,1.506,53.711,-191.406,-126.892
0.912,0.276,1.421,58.350,-158.386,-140.259
0.877,0.006,1.294,68.726,-129.761,-149.841
0.853,-0.292,1.157,80.383,-108.215,-153.259
0.858,-0.532,1.125,80.933,-88.379,-146.545
0.875,-0.747,1.132,72.205,-73.975,-131.165
0.904,-0.815,1.130,53.101,-56.396,-107.056
0.919,-0.760,1.098,32.288,-32.776,-78.613
0.945,-0.666,1.041,12.573,-15.320,-53.711
0.955,-0.482,1.004,-4.211,4.150,-33.447
0.941,-0.378,0.860,-11.780,21.484,-21.667
0.920,-0.335,0.649,-12.207,31.189,-15.991
0.900,-0.293,0.469,-10.742,34.851,-12.268
0.880,-0.266,0.348,-8.667,36.560,-9.277
0.868,-0.238,0.253,-7.141,31.860,-6.653
0.882,-0.223,0.213,-6.104,27.466,-4.333
0.887,-0.237,0.231,-2.747,20.691,-2.991
0.902,-0.246,0.219,1.221,17.212,-1.953
0.896,-0.245,0.167,6.470,15.198,-0.183
0.901,-0.222,0.167,8.667,8.606,2.319
0.916,-0.182,0.243,8.118,3.357,5.310
0.916,-0.135,0.234,9.583,0.793,7.874
0.920,-0.111,0.205,10.803,2.502,9.399
0.932,-0.056,0.210,10.193,0.610,10.376
0.930,-0.030,0.243,8.362,-1.221,9.583
0.930,0.003,0.256,5.981,-0.427,8.362
0.938,0.016,0.278,3.418,-0.854,7.019
0.928,0.003,0.267,1.953,1.526,5.554
0.938,-0.021,0.259,0.305,1.831,4.700
0.939,-0.033,0.255,0.366,4.272,4.822
0.930,-0.064,0.247,1.892,3.479,4.761
0.930,-0.089,0.242,2.808,4.272,4.883
0.930,-0.072,0.255,2.808,2.869,6.775
0.931,-0.061,0.258,4.639,1.160,7.874
0.936,-0.049,0.242,6.836,2.380,8.850
0.943,-0.028,0.245,8.911,0.549,10.010
0.957,0.052,0.257,9.583,0.183,11.047
0.951,0.099,0.222,10.681,1.404,8.850
0.953,0.105,0.235,10.925,0.122,4.944
0.951,0.084,0.270,11.902,-2.441,1.099
0.948,0.061,0.259,11.353,-1.099,-1.099
0.945,0.024,0.256,9.521,-0.488,-2.014
0.946,-0.009,0.273,6.042,0.000,-1.343
0.955,-0.018,0.268,2.319,0.732,0.366
0.947,-0.023,0.227,1.160,2.014,2.075
0.947,-0.041,0.235,0.793,0.488,3.113
0.950,-0.030,0.264,-2.197,-1.099,5.371
0.953,-0.005,0.258,-4.150,1.099,7.446
0.963,0.041,0.240,-3.113,-0.549,7.751
0.955,0.030,0.227,-0.916,0.305,5.798
0.965,0.037,0.232,0.366,-0.793,4.395
0.969,0.034,0.246,0.183,0.305,3.662
0.967,0.047,0.219,-0.305,-0.610,2.869
0.967,0.038,0.224,-0.610,-0.305,1.709
0.969,0.018,0.257,-1.526,-2.197,0.549
0.973,0.010,0.265,-0.671,-1.709,-0.061

1.145,1.734,0.417,-15.259,-74.585,-63.721
1.127,1.938,0.481,10.986,-72.815,-106.750
1.074,1.987,0.622,39.917,-77.515,-157.410
1.017,1.838,0.849,59.204,-76.721,-211.853
0.918,1.549,1.234,55.359,-66.772,-259.460
0.833,1.129,1.703,33.508,-48.340,-295.288
0.744,0.518,2.022,6.958,-10.864,-318.176
0.703,-0.063,2.272,-17.578,32.043,-323.669
0.647,-0.230,2.338,-27.954,72.998,-311.340
0.533,-0.235,2.172,-25.391,115.112,-300.232
0.394,-0.455,1.985,-20.264,149.475,-300.232
0.253,-0.840,1.919,-18.433,175.232,-299.622
0.133,-1.267,1.905,-14.465,197.144,-289.917
0.037,-1.592,1.878,-12.695,222.290,-267.883
-0.012,-1.808,1.880,-18.555,249.390,-237.061
-0.135,-1.897,1.786,-22.217,279.297,-201.904
-0.231,-1.918,1.526,-20.508,314.941,-169.434
-0.344,-2.007,1.192,-13.184,340.454,-143.372
-0.450,-2.138,0.875,-2.197,354.675,-118.591
-0.537,-2.175,0.514,10.925,358.704,-90.088
-0.581,-2.200,0.146,31.982,352.966,-60.608
-0.554,-2.166,0.082,48.401,332.642,-31.860
-0.534,-2.082,0.108,67.322,313.049,-4.089
-0.516,-1.911,0.015,89.233,301.941,21.484
-0.509,-1.823,-0.098,113.159,288.818,43.518
-0.488,-1.681,-0.125,129.578,273.071,66.040
-0.498,-1.514,-0.215,149.658,263.977,90.454
-0.490,-1.436,-0.293,161.438,257.935,113.464
-0.503,-1.322,-0.424,168.640,254.028,138.123
-0.512,-1.180,-0.528,171.387,249.573,165.833
-0.525,-0.944,-0.533,173.279,241.882,191.772
-0.542,-0.662,-0.696,180.054,238.770,213.684
-0.580,-0.479,-0.949,186.829,235.229,228.394
-0.606,-0.408,-1.164,183.838,220.032,238.281
-0.616,-0.309,-1.291,175.476,199.951,249.817
-0.641,-0.101,-1.468,170.776,181.763,264.343
-0.620,0.130,-1.714,166.504,162.781,274.719
-0.610,0.251,-1.905,159.302,132.812,274.048
-0.578,0.257,-1.902,152.527,99.365,267.761
-0.526,0.468,-1.826,146.667,66.467,264.832
-0.468,0.777,-1.882,149.048,37.659,259.155
-0.433,0.888,-1.912,147.583,9.216,241.516
-0.449,0.869,-2.092,142.151,-14.038,219.666
-0.437,0.869,-2.322,136.414,-36.499,204.407
-0.396,1.031,-2.450,130.920,-69.336,196.106
-0.361,1.254,-2.493,124.451,-111.816,185.486
-0.274,1.432,-2.313,116.516,-163.269,165.466
-0.190,1.652,-2.082,111.084,-213.379,141.174
-0.148,1.752,-1.947,112.244,-254.272,108.643
-0.118,1.727,-1.688,111.023,-298.340,69.031
-0.069,1.853,-1.437,104.126,-333.923,36.316
0.012,1.912,-0.992,93.811,-363.708,4.578
0.124,1.771,-0.526,83.557,-384.338,-32.227
0.249,1.514,-0.145,74.829,-387.634,-66.528
0.319,1.279,0.119,75.500,-377.869,-92.041
0.353,1.100,0.170,77.209,-358.948,-110.046
0.429,0.935,0.376,73.853,-345.337,-123.474
0.532,0.776,0.933,79.895,-341.003,-132.935
0.683,0.720,1.257,88.989,-323.303,-137.573
0.809,0.810,1.382,91.980,-288.879,-138.977
0.918,0.865,1.536,91.492,-255.005,-147.522
0.926,0.670,1.508,91.431,-218.140,-164.368
0.880,0.410,1.281,89.355,-175.110,-180.908
0.862,0.136,1.111,83.313,-151.001,-192.139
0.850,-0.149,0.998,75.684,-134.888,-196.655
0.833,-0.481,0.966,61.523,-119.080,-192.017
0.840,-0.665,0.918,44.556,-103.455,-174.316
0.879,-0.823,0.926,39.246,-91.125,-151.917
0.942,-0.836,1.046,37.537,-80.505,-126.465
0.968,-0.700,1.013,38.635,-60.486,-99.976
0.960,-0.611,0.840,33.813,-34.485,-79.468
0.981,-0.531,0.763,21.912,-16.724,-63.232
0.982,-0.428,0.728,12.695,-4.395,-48.279
0.982,-0.295,0.563,6.592,7.812,-35.645
0.980,-0.235,0.461,0.549,15.686,-27.954
0.963,-0.191,0.359,-3.601,17.883,-23.315
0.963,-0.115,0.247,-5.310,16.113,-20.203
0.970,-0.016,0.213,-9.033,13.123,-18.921
0.974,-0.002,0.241,-10.498,10.132,-22.034
0.964,-0.046,0.238,-5.310,5.859,-27.405
0.964,-0.133,0.282,0.671,1.160,-31.677
0.968,-0.215,0.329,5.005,0.000,-32.837
0.978,-0.216,0.357,8.911,0.549,-30.579
0.978,-0.191,0.383,9.277,0.061,-27.344
0.977,-0.178,0.356,8.728,2.930,-24.536
0.957,-0.177,0.301,10.254,6.958,-21.362
0.943,-0.197,0.251,9.766,9.705,-17.883
0.945,-0.161,0.234,7.874,10.986,-12.878
0.950,-0.144,0.253,4.883,12.207,-8.850
0.950,-0.155,0.252,2.197,13.611,-6.531
0.938,-0.149,0.191,1.282,14.343,-4.028
0.934,-0.145,0.172,0.244,14.160,-2.563
0.943,-0.119,0.195,-2.014,12.756,-1.587
0.954,-0.080,0.208,-2.258,10.071,-0.854
0.958,-0.072,0.223,-1.221,8.057,-1.770
0.962,-0.065,0.228,-0.671,7.141,-2.136
