aX,aY,aZ,gX,gY,gZ
0.094,-0.699,-1.265,-73.242,-111.023,-115.601
0.030,-0.906,-1.279,-68.726,-122.437,-112.427
0.010,-0.830,-1.389,-70.007,-135.986,-99.365
0.022,-0.706,-1.338,-68.542,-154.419,-82.642
0.062,-0.616,-1.219,-68.665,-178.223,-74.890
0.069,-0.546,-1.105,-62.805,-193.970,-71.838
0.032,-0.669,-1.001,-50.354,-206.055,-75.134
0.056,-0.906,-0.991,-33.875,-218.506,-77.087
0.079,-1.088,-0.871,-26.794,-231.934,-68.115
0.063,-1.052,-0.829,-27.710,-236.023,-48.279
0.109,-1.043,-0.654,-25.635,-240.173,-30.945
0.174,-1.034,-0.547,-22.827,-243.896,-18.250
0.170,-1.027,-0.538,-17.395,-241.455,-6.165
0.169,-1.085,-0.514,-12.512,-240.417,4.333
0.218,-1.137,-0.448,-11.780,-239.685,17.578
0.232,-1.102,-0.373,-15.991,-236.328,35.767
0.284,-0.957,-0.315,-18.555,-231.262,53.772
0.351,-0.755,-0.101,-15.381,-229.431,62.927
0.370,-0.637,-0.007,-11.353,-221.191,64.331
0.367,-0.735,-0.107,-9.155,-206.848,61.523
0.365,-0.882,-0.186,-10.193,-198.608,64.209
0.413,-1.034,-0.077,-11.780,-201.660,74.341
0.444,-1.173,0.096,-10.559,-204.529,89.355
0.477,-1.288,0.151,-3.967,-199.036,106.873
0.489,-1.313,0.148,2.930,-188.416,126.770
0.488,-1.245,0.230,7.568,-181.152,145.935
0.472,-0.907,0.406,6.165,-173.401,164.429
0.479,-0.650,0.482,3.174,-158.691,175.110
0.485,-0.396,0.484,5.798,-143.738,179.626
0.516,-0.283,0.563,13.550,-136.963,177.490
0.652,-0.234,0.708,18.372,-135.315,169.861
0.651,-0.307,0.756,18.616,-127.502,161.438
0.740,-0.360,0.773,9.949,-111.084,159.668
0.758,-0.636,0.801,2.197,-95.642,158.997
0.780,-0.627,0.787,-4.517,-82.520,169.373
0.876,-0.431,0.859,-7.996,-66.101,185.425
0.790,-0.377,0.902,-4.456,-49.011,190.186
0.843,-0.235,0.916,-3.174,-31.982,194.702
0.845,-0.105,0.932,5.798,-12.878,200.378
0.840,0.216,0.922,19.958,3.052,198.608
0.856,0.361,0.875,27.954,22.705,187.622
0.916,0.740,0.899,24.841,37.537,179.810
0.953,0.981,0.764,29.358,49.622,158.203
0.975,1.054,0.611,32.043,60.974,127.869
0.958,1.026,0.336,31.799,71.716,95.947
0.944,0.890,0.012,25.146,74.707,67.383
0.935,0.695,-0.206,17.212,64.148,44.983
0.965,0.473,-0.191,8.484,46.570,30.762
1.006,0.301,-0.121,-3.052,32.959,26.428
1.034,0.380,-0.110,-17.578,25.574,29.724
1.060,0.499,-0.100,-20.996,21.057,30.762
1.059,0.490,-0.008,-13.550,12.207,22.400
1.040,0.447,-0.029,-3.784,8.118,12.695
1.007,0.408,-0.096,6.104,6.409,5.554
1.000,0.379,-0.114,15.625,0.671,-0.061
0.993,0.360,-0.063,22.644,-7.141,-3.418
0.982,0.341,-0.036,27.405,-11.414,-7.019
0.981,0.325,-0.018,30.151,-16.785,-10.498
0.982,0.285,-0.008,32.532,-21.545,-14.343
1.003,0.126,0.079,31.006,-22.461,-17.761
1.000,0.049,0.156,23.254,-18.372,-15.503
1.005,0.154,0.124,18.005,-9.155,-7.568
1.019,0.183,0.161,14.465,-3.357,-4.089
1.002,0.194,0.130,8.545,2.136,-3.906
1.001,0.249,0.058,6.104,7.690,-2.869
1.001,0.270,0.043,5.676,7.324,-4.333
0.991,0.214,0.034,5.310,6.042,-7.690
0.986,0.165,0.013,3.845,4.822,-9.155
0.990,0.160,0.007,2.075,2.258,-8.789
0.982,0.155,-0.000,-0.061,0.244,-8.606
0.981,0.125,-0.036,-2.441,-0.305,-9.033
0.987,0.139,-0.009,-2.197,-1.526,-7.996
0.992,0.141,0.029,-0.183,-3.967,-8.057
0.990,0.139,0.029,1.404,-3.906,-8.423
0.994,0.167,0.010,2.869,-4.883,-8.911
0.993,0.149,0.054,4.211,-8.667,-10.864
0.989,0.064,0.071,5.005,-11.597,-12.878

-0.077,2.500,-0.784,-75.012,303.040,173.889
0.003,2.524,-0.765,-74.951,278.992,116.089
0.038,2.329,-0.572,-72.388,250.671,58.228
-0.032,2.109,-0.648,-65.674,242.798,13.000
-0.123,1.891,-0.931,-62.927,240.417,-20.813
-0.191,1.674,-1.370,-65.063,231.628,-43.091
-0.160,1.538,-1.579,-77.515,209.412,-52.429
-0.251,1.823,-1.611,-101.868,179.260,-54.626
-0.205,1.653,-1.218,-116.516,136.536,-84.534
-0.075,1.588,-0.896,-119.690,101.379,-126.404
-0.015,1.430,-0.527,-124.817,90.393,-163.147
-0.007,1.584,-0.520,-143.372,102.661,-176.208
-0.064,1.557,-0.843,-151.306,109.192,-208.435
-0.164,1.463,-0.925,-162.781,94.482,-244.446
-0.230,1.273,-0.721,-176.453,67.322,-278.748
-0.277,1.208,-0.555,-192.749,47.241,-306.763
-0.158,0.976,-0.299,-206.909,33.691,-331.482
-0.176,0.790,-0.155,-218.384,39.368,-346.436
-0.252,0.500,-0.439,-241.577,64.880,-360.352
-0.268,-0.125,-0.823,-242.737,71.960,-376.526
-0.039,-0.742,-0.968,-225.952,57.983,-375.793
0.011,-1.261,-1.036,-219.055,35.706,-358.826
0.076,-1.207,-1.340,-203.125,18.250,-308.167
0.243,-1.087,-1.441,-172.302,-1.465,-260.193
0.294,-1.180,-1.396,-153.259,-23.560,-239.563
0.289,-1.077,-1.150,-142.090,-40.955,-215.088
0.298,-0.829,-0.944,-131.775,-52.979,-187.622
0.306,-0.643,-0.973,-114.441,-56.213,-167.908
0.264,-0.546,-0.944,-106.201,-65.491,-157.288
0.262,-0.365,-0.828,-110.840,-78.125,-146.179
0.248,-0.270,-0.769,-116.394,-86.060,-141.724
0.202,-0.407,-0.771,-118.408,-92.590,-145.996
0.158,-0.647,-0.886,-115.906,-98.206,-148.437
0.188,-0.877,-0.993,-111.023,-106.262,-141.235
0.247,-0.903,-0.897,-107.971,-120.544,-125.366
0.289,-0.857,-0.763,-105.103,-130.737,-108.276
0.346,-0.920,-0.725,-100.342,-131.958,-97.595
0.291,-0.944,-0.740,-97.351,-130.859,-86.731
0.313,-0.984,-0.855,-94.421,-131.287,-75.684
0.293,-0.960,-0.894,-93.201,-139.587,-63.782
0.290,-1.014,-0.839,-93.323,-154.114,-50.537
0.304,-1.018,-0.784,-92.407,-166.870,-34.790
0.372,-0.865,-0.663,-89.050,-177.124,-16.602
0.403,-0.631,-0.464,-80.200,-184.937,-4.944
0.419,-0.565,-0.288,-63.354,-188.477,-6.104
0.431,-0.750,-0.313,-40.710,-183.655,-14.832
0.414,-0.958,-0.418,-26.489,-180.847,-16.052
0.402,-1.087,-0.514,-23.804,-183.594,-4.822
0.429,-1.163,-0.456,-27.588,-190.247,12.268
0.458,-1.298,-0.350,-32.776,-194.519,30.457
0.465,-1.354,-0.256,-31.982,-195.007,51.453
0.497,-1.324,-0.134,-25.452,-196.533,75.684
0.501,-1.306,-0.047,-13.184,-196.533,95.642
0.527,-1.281,0.023,2.197,-193.359,113.403
0.468,-1.265,0.061,16.113,-190.063,130.615
0.492,-1.159,0.145,23.376,-184.509,150.208
0.470,-1.015,0.281,30.762,-180.847,166.748
0.435,-0.916,0.305,32.654,-175.598,179.565
0.510,-0.679,0.424,28.381,-166.260,195.068
0.456,-0.564,0.525,25.085,-158.020,200.012
0.505,-0.402,0.555,16.846,-143.799,203.491
0.617,-0.252,0.691,16.541,-135.803,207.764
0.603,-0.370,0.715,14.221,-121.948,199.341
0.691,-0.119,0.709,8.240,-107.483,203.491
0.724,-0.082,0.757,10.620,-96.436,201.172
0.744,-0.141,0.709,9.705,-79.834,191.956
0.776,-0.054,0.725,4.700,-65.430,189.819
0.812,0.167,0.773,3.235,-54.199,188.538
0.895,0.374,0.891,6.470,-42.480,181.946
0.941,0.439,0.932,14.771,-26.550,166.199
0.974,0.467,0.834,27.161,-7.446,146.790
0.985,0.616,0.731,34.363,8.118,132.202
0.990,0.733,0.653,31.616,20.630,117.371
0.985,0.718,0.528,28.381,31.921,95.581
0.955,0.681,0.324,23.254,38.574,73.914
0.969,0.598,0.107,14.160,42.664,57.617
0.999,0.407,0.125,1.526,32.776,44.495
1.003,0.372,0.104,-13.184,23.865,40.100
1.019,0.305,0.113,-21.912,24.048,37.659
1.030,0.250,0.187,-26.367,19.958,34.729
1.050,0.261,0.206,-27.649,19.348,34.363
1.040,0.300,0.142,-26.550,24.719,33.569
1.012,0.291,0.058,-21.790,23.987,30.396
1.006,0.301,0.012,-15.259,22.522,27.161
1.001,0.309,-0.013,-9.460,22.034,24.231
0.990,0.354,-0.015,-6.653,18.127,21.729
0.987,0.390,-0.012,-4.700,12.024,18.555
0.990,0.428,-0.007,-1.038,7.568,13.550
0.990,0.464,-0.019,3.296,7.202,7.141
0.985,0.426,-0.025,5.432,6.165,-0.732
0.990,0.364,-0.019,8.362,0.977,-7.263
0.992,0.309,0.004,13.000,-3.540,-12.329
1.000,0.216,0.028,16.541,-6.226,-15.991
0.992,0.092,0.038,15.381,-5.188,-16.907
0.990,0.107,-0.005,12.512,-2.930,-11.841
0.998,0.119,0.039,10.681,-3.174,-7.568
0.997,0.092,0.091,9.460,-4.944,-6.348
1.001,0.110,0.061,9.949,-3.723,-4.700
0.994,0.159,0.058,7.202,0.305,-3.113
0.989,0.191,0.077,4.700,-1.648,-3.113
0.993,0.194,0.132,5.554,-2.014,-5.127
0.990,0.187,0.113,7.019,1.831,-7.874
0.977,0.150,0.051,7.507,4.944,-10.498
0.984,0.081,0.023,7.385,2.441,-12.085
0.985,0.019,0.032,4.578,-1.587,-10.803
0.977,-0.006,0.008,1.160,-0.183,-6.836
0.985,0.016,0.056,0.244,-0.916,-2.441
0.991,0.046,0.069,0.000,-2.441,0.244
0.985,0.052,0.065,0.549,-2.869,1.343
0.993,0.066,0.066,1.587,-4.028,1.404
0.986,0.103,0.069,2.075,-4.150,1.526
0.980,0.133,0.103,2.075,-2.747,0.427
0.980,0.171,0.102,2.319,-2.197,-1.282
0.974,0.161,0.057,2.625,0.427,-3.479
0.979,0.136,0.045,1.953,0.793,-6.104
0.981,0.120,0.054,1.526,-2.563,-7.568
0.984,0.092,0.062,1.465,-1.648,-8.728
0.984,0.024,0.088,1.465,-3.540,-10.254
0.975,-0.011,0.072,0.610,-1.282,-9.155

0.096,1.409,1.235,-11.658,238.098,358.032
0.131,1.647,1.145,-34.119,275.696,340.149
0.064,1.914,1.023,-57.861,307.922,318.176
-0.051,1.939,0.527,-79.834,347.046,282.166
-0.168,1.788,-0.005,-98.755,369.202,238.098
-0.246,1.902,-0.532,-100.159,372.437,199.219
-0.219,2.164,-0.850,-89.050,351.074,162.109
-0.097,2.291,-0.663,-75.439,308.289,117.310
0.028,2.255,-0.146,-70.374,275.879,70.313
0.051,2.140,-0.099,-80.139,271.240,27.527
-0.090,2.141,-0.778,-93.018,279.419,-5.859
-0.361,2.011,-1.678,-99.792,267.456,-40.100
-0.382,2.036,-2.062,-98.328,220.825,-70.679
-0.281,1.958,-1.633,-85.510,149.780,-102.844
-0.151,1.997,-1.332,-73.486,104.858,-135.376
-0.123,1.610,-0.673,-82.397,87.891,-168.579
-0.039,1.164,-0.094,-106.201,86.914,-194.214
-0.097,1.509,-0.346,-112.122,111.572,-206.543
-0.055,1.709,-0.868,-113.098,131.042,-236.572
-0.130,1.844,-0.896,-142.944,120.422,-261.841
-0.303,1.478,-0.464,-179.321,81.970,-302.856
-0.434,1.274,-0.341,-199.402,62.317,-335.022
-0.429,1.221,-0.371,-216.919,64.514,-352.539
-0.502,0.917,-0.547,-224.792,65.552,-374.146
-0.514,0.526,-0.729,-221.863,55.237,-392.883
-0.514,0.236,-0.959,-216.858,40.588,-404.053
-0.384,-0.526,-0.997,-199.280,15.564,-419.312
-0.284,-1.405,-0.922,-175.964,-9.644,-421.997
-0.176,-1.624,-1.214,-150.635,-10.132,-379.272
0.043,-1.244,-1.405,-149.597,-2.747,-309.021
0.001,-1.155,-1.471,-163.757,-14.404,-263.977
0.037,-1.260,-1.622,-168.884,-30.334,-237.061
0.077,-1.089,-1.454,-169.739,-62.805,-203.308
0.167,-0.791,-1.020,-176.331,-98.511,-167.969
0.227,-0.314,-0.744,-169.495,-112.549,-145.142
0.239,-0.075,-0.685,-155.029,-110.107,-143.921
0.213,-0.150,-0.691,-134.583,-111.328,-159.851
0.212,-0.339,-0.711,-114.685,-111.511,-173.279
0.222,-0.625,-0.879,-106.628,-111.755,-176.208
0.158,-1.029,-0.997,-118.408,-119.141,-165.894
0.165,-1.090,-1.088,-124.207,-128.418,-137.207
0.225,-0.972,-0.966,-121.521,-143.494,-111.816
0.259,-0.832,-0.786,-121.643,-158.936,-93.872
0.281,-0.834,-0.619,-117.859,-161.255,-88.562
0.288,-0.899,-0.544,-110.168,-159.302,-83.862
0.309,-0.868,-0.522,-99.731,-159.180,-74.829
0.322,-0.808,-0.534,-90.576,-161.072,-65.063
0.315,-0.951,-0.570,-83.618,-162.292,-58.350
0.294,-1.195,-0.570,-76.233,-165.833,-49.194
0.323,-1.288,-0.579,-65.430,-173.401,-29.663
0.355,-1.191,-0.506,-56.091,-181.702,-7.385
0.369,-1.182,-0.411,-48.523,-190.979,8.240
0.370,-1.197,-0.301,-36.865,-199.036,20.935
0.385,-1.161,-0.243,-28.687,-205.017,37.170
0.385,-1.133,-0.173,-24.475,-207.642,54.077
0.404,-1.160,-0.056,-18.372,-208.435,67.993
0.436,-1.245,0.013,-10.681,-203.125,81.726
0.435,-1.350,-0.009,-6.165,-196.594,98.633
0.443,-1.461,0.092,-5.676,-192.993,118.469
0.466,-1.445,0.252,-0.854,-190.063,142.517
0.482,-1.302,0.395,6.531,-182.739,167.603
0.475,-1.232,0.458,12.451,-166.687,187.988
0.422,-1.192,0.346,9.644,-147.949,205.872
0.399,-1.113,0.317,3.296,-138.550,226.807
0.382,-0.924,0.513,-1.953,-134.949,247.620
0.388,-0.651,0.605,-3.479,-125.732,265.137
0.489,-0.045,0.647,-1.587,-117.920,281.006
0.567,0.371,0.695,1.587,-106.323,277.161
0.651,0.456,0.725,4.028,-89.294,252.380
0.703,0.364,0.603,8.179,-74.097,222.351
0.742,0.247,0.519,6.042,-62.683,198.730
0.800,0.233,0.629,1.831,-55.359,183.960
0.885,0.448,0.799,-0.427,-51.147,177.246
0.968,0.702,0.881,2.197,-39.185,165.161
1.003,0.750,0.805,4.517,-16.113,142.212
1.000,0.595,0.675,7.080,-0.488,116.394
0.964,0.389,0.477,12.817,11.536,93.018
0.949,0.373,0.241,14.099,19.165,82.153
0.952,0.329,0.105,7.385,15.930,73.975
0.971,0.322,0.151,-4.639,9.033,68.237
0.991,0.375,0.146,-16.785,8.057,64.941
1.010,0.471,0.199,-24.658,9.338,59.875
1.016,0.507,0.244,-27.710,7.568,50.171
1.019,0.488,0.277,-29.236,9.094,38.696
1.001,0.441,0.207,-26.245,13.794,28.381
1.002,0.336,0.119,-21.057,16.602,19.592
1.012,0.258,0.148,-14.160,12.268,13.977
1.017,0.221,0.166,-9.338,8.179,11.353
1.016,0.229,0.148,-5.981,11.108,10.498
1.008,0.190,0.122,-3.967,13.000,9.094
1.001,0.237,0.069,-2.686,13.245,9.583
0.996,0.303,0.052,-2.136,8.911,9.888
1.004,0.339,0.058,-1.404,3.357,7.080
1.021,0.331,0.074,-0.977,1.282,2.930
1.017,0.313,0.135,-2.563,0.854,-0.549
1.018,0.324,0.166,-0.305,1.221,-3.052
1.000,0.244,0.141,2.197,3.113,-7.751
0.991,0.138,0.081,3.357,4.517,-11.047
0.995,0.102,0.046,6.104,1.343,-9.827
0.991,0.044,0.088,6.592,-2.319,-7.874
0.997,0.049,0.112,7.141,-2.136,-4.333
0.987,0.052,0.120,6.775,0.488,-1.831
0.972,0.065,0.090,6.165,2.869,0.427
0.974,0.097,0.079,5.005,1.465,2.930
0.989,0.191,0.075,5.066,-1.343,4.272
0.988,0.213,0.089,4.028,-0.427,2.380
0.979,0.194,0.112,4.272,-3.906,-1.770
0.977,0.193,0.111,5.798,-5.310,-4.211
0.983,0.161,0.106,5.676,-2.808,-7.141
0.987,0.103,0.111,5.005,-1.404,-9.705
0.983,0.059,0.088,3.967,-0.427,-10.254
0.987,0.028,0.082,2.625,-2.747,-8.484
0.993,0.035,0.130,1.892,-6.226,-6.042
0.991,0.055,0.156,1.587,-3.845,-4.028
0.985,0.058,0.155,1.221,-1.099,-3.540
0.978,0.058,0.122,0.854,0.000,-3.113
0.973,0.058,0.111,0.488,-0.427,-2.502
0.968,0.036,0.114,-0.671,-0.122,-2.319
0.973,0.063,0.104,-1.465,0.977,-1.526

0.107,1.301,0.859,-59.265,298.096,277.954
-0.007,1.419,0.527,-88.501,330.200,260.132
-0.093,1.730,0.083,-116.882,347.656,242.310
-0.115,1.950,-0.257,-143.066,349.243,212.402
-0.141,1.894,-0.358,-167.603,339.600,169.250
-0.102,1.900,-0.429,-180.481,327.820,128.296
-0.066,1.953,-0.742,-173.950,316.040,90.088
-0.085,1.841,-1.031,-161.377,299.805,44.250
-0.104,1.949,-1.514,-139.038,282.043,2.747
-0.144,1.898,-1.743,-120.850,250.366,-38.391
-0.091,2.160,-1.849,-108.765,205.200,-77.026
-0.118,2.247,-1.769,-106.079,157.104,-119.873
-0.012,1.754,-1.013,-105.713,107.849,-172.485
0.150,2.058,-0.390,-115.845,79.407,-204.590
0.054,2.193,-0.290,-115.173,87.585,-244.080
-0.153,1.798,-0.374,-134.766,104.431,-304.504
-0.334,1.412,-0.363,-171.753,110.718,-346.436
-0.437,1.079,-0.403,-205.933,106.812,-366.455
-0.453,0.707,-0.393,-229.065,94.177,-375.732
-0.328,0.352,-0.339,-240.784,75.256,-376.770
-0.370,-0.076,-0.486,-242.310,62.805,-377.197
-0.288,-0.502,-0.849,-237.671,60.181,-371.887
-0.179,-0.788,-1.049,-226.013,48.645,-352.478
-0.047,-1.151,-0.992,-218.872,27.771,-330.017
0.051,-1.451,-0.948,-201.172,15.991,-307.617
0.159,-1.523,-1.106,-185.913,17.578,-273.315
0.191,-1.563,-1.260,-177.673,12.085,-235.107
0.199,-1.530,-1.260,-163.452,-4.883,-194.092
0.250,-1.143,-1.121,-158.997,-23.010,-144.592
0.280,-0.649,-0.883,-163.696,-38.513,-103.760
0.268,-0.176,-0.789,-161.621,-42.603,-85.144
0.249,-0.107,-0.887,-145.081,-40.894,-97.534
0.215,-0.185,-0.997,-127.686,-45.044,-117.432
0.155,-0.346,-1.121,-118.713,-54.993,-126.831
0.099,-0.384,-1.254,-100.769,-70.374,-130.859
0.056,-0.602,-1.363,-76.904,-89.478,-143.677
0.079,-1.006,-1.287,-58.167,-114.807,-151.062
0.122,-1.300,-1.088,-51.331,-134.155,-138.062
0.154,-1.143,-1.120,-56.763,-138.123,-104.614
0.116,-0.848,-1.134,-57.861,-141.479,-75.745
0.133,-0.827,-1.048,-57.800,-152.588,-66.772
0.128,-0.911,-1.018,-51.819,-161.926,-64.575
0.144,-0.933,-1.013,-47.668,-169.373,-55.664
0.152,-0.948,-1.019,-42.114,-179.565,-43.579
0.160,-1.009,-1.001,-36.316,-190.613,-32.104
0.180,-0.976,-0.952,-31.372,-203.796,-18.188
0.179,-0.877,-0.800,-26.001,-216.125,-6.042
0.222,-0.800,-0.738,-21.240,-223.022,1.526
0.233,-0.774,-0.572,-16.296,-232.849,5.615
0.246,-0.697,-0.494,-14.709,-239.441,10.559
0.263,-0.714,-0.456,-12.329,-241.211,12.695
0.291,-0.810,-0.391,-10.315,-241.272,14.038
0.324,-0.954,-0.242,-9.216,-244.934,18.250
0.373,-0.998,-0.120,-9.399,-244.141,29.846
0.441,-1.018,-0.011,-7.141,-233.643,41.992
0.460,-0.987,-0.035,-3.174,-218.262,53.711
0.477,-1.035,-0.082,2.197,-208.374,63.660
0.501,-1.019,-0.013,5.615,-204.285,74.646
0.504,-0.908,0.062,11.047,-199.890,87.952
0.518,-0.880,0.162,14.587,-195.679,97.107
0.520,-0.952,0.202,19.287,-189.514,104.736
0.513,-0.947,0.164,22.888,-181.458,115.845
0.527,-0.930,0.238,26.123,-178.894,127.747
0.545,-0.958,0.368,26.855,-176.086,138.428
0.548,-0.939,0.435,28.442,-167.297,150.024
0.560,-0.830,0.498,32.654,-158.081,161.682
0.544,-0.791,0.496,35.950,-147.095,170.105
0.568,-0.674,0.615,31.494,-140.381,181.580
0.579,-0.432,0.694,30.334,-132.019,193.420
0.641,-0.112,0.770,30.640,-122.925,200.073
0.717,0.080,0.928,31.067,-112.610,193.604
0.773,0.076,1.052,28.198,-96.375,177.063
0.823,0.164,1.125,24.841,-77.454,164.001
0.907,0.399,1.068,25.757,-55.664,156.250
0.945,0.383,1.066,23.560,-37.720,139.954
0.977,0.197,1.050,15.869,-18.982,120.605
0.997,-0.024,0.942,8.728,0.610,107.483
0.998,-0.126,0.799,-0.183,20.447,104.431
1.023,-0.006,0.707,-10.620,35.339,107.117
0.915,-0.355,0.468,-17.334,47.180,101.685
0.954,-0.055,0.377,-31.921,54.443,117.859
0.917,-0.001,0.240,-41.077,56.580,126.038
0.895,0.137,0.006,-45.898,60.181,126.099
0.957,0.289,-0.095,-46.143,52.002,122.925
0.866,0.193,-0.066,-42.664,39.001,112.183
0.920,0.708,0.009,-48.828,28.015,116.821
0.943,0.806,0.075,-45.532,18.250,104.004
0.971,0.756,0.103,-38.086,12.390,78.674
0.989,0.602,0.114,-26.733,5.188,56.396
0.998,0.476,0.046,-15.930,4.333,42.419
1.007,0.314,0.037,-9.827,-2.930,33.447
1.008,0.227,0.121,-7.263,-7.690,30.701
1.005,0.243,0.088,-6.409,-7.874,32.288
1.006,0.275,0.078,-2.136,-7.263,32.715
0.988,0.214,0.104,0.000,-4.639,30.334
0.976,0.239,0.075,1.160,-4.944,30.151
0.962,0.270,0.045,2.686,-3.601,30.884
0.953,0.269,0.099,2.686,-7.263,29.480
0.963,0.351,0.195,2.869,-8.972,28.809
0.978,0.451,0.157,3.967,-4.089,26.306
0.972,0.389,0.121,5.737,-3.174,18.188
0.963,0.311,0.077,4.150,-0.366,11.780
0.963,0.336,0.068,1.160,-2.075,10.986
0.964,0.360,0.094,-2.747,-5.371,9.827
0.967,0.318,0.112,-7.324,-3.723,6.897
0.971,0.276,0.102,-9.033,-2.808,4.761
0.984,0.254,0.082,-8.667,-3.601,3.540
0.983,0.238,0.099,-9.338,-3.296,2.991
0.980,0.270,0.081,-10.193,-2.869,3.174
0.978,0.269,0.094,-8.362,-3.479,1.892
0.978,0.242,0.135,-5.920,-2.563,-0.671
0.965,0.241,0.093,-3.601,-2.747,-1.648
0.958,0.272,0.076,-1.709,-1.953,-2.075
0.958,0.263,0.079,0.000,-4.761,-3.723
0.958,0.209,0.081,1.343,-5.066,-6.104
0.963,0.196,0.130,2.625,-9.827,-6.897
0.971,0.220,0.187,4.456,-9.338,-6.531
0.980,0.220,0.198,5.798,-8.118,-8.423
0.967,0.153,0.173,5.859,-5.249,-10.986

0.554,-0.578,1.228,-13.550,64.880,260.559
0.475,-0.260,1.244,-10.315,94.177,290.283
0.438,-0.009,1.435,-8.057,119.751,308.716
0.386,0.419,1.634,-3.174,147.705,321.838
0.340,1.060,1.528,0.549,189.331,328.308
0.333,1.481,1.346,-7.935,232.056,314.880
0.326,1.648,1.293,-24.597,262.085,283.936
0.244,1.751,1.103,-48.462,294.312,252.014
0.163,1.869,0.820,-82.031,328.674,222.290
0.046,2.056,0.511,-116.577,356.934,189.758
-0.012,2.185,0.087,-154.297,378.357,150.879
-0.067,2.082,-0.352,-200.989,388.916,102.600
-0.106,1.880,-0.943,-244.080,387.451,55.054
-0.052,1.735,-1.190,-269.897,356.995,15.015
-0.111,1.580,-1.213,-283.081,322.205,-21.973
-0.131,1.588,-1.279,-290.527,288.147,-52.124
-0.075,1.825,-1.255,-278.259,251.709,-82.458
-0.038,1.935,-1.042,-257.568,213.745,-123.413
-0.068,1.762,-0.834,-240.845,188.599,-172.119
-0.038,1.639,-0.795,-215.149,169.067,-213.867
-0.050,1.575,-0.945,-202.271,152.161,-244.873
-0.258,1.126,-1.012,-206.665,128.296,-281.189
-0.268,0.657,-1.132,-194.153,107.483,-317.322
-0.204,0.120,-1.224,-184.204,88.013,-333.374
-0.147,-0.366,-1.165,-182.251,66.956,-329.773
-0.167,-0.464,-1.392,-180.664,61.279,-306.946
-0.080,-0.528,-1.320,-190.796,45.227,-276.001
0.035,-0.570,-0.954,-190.308,19.043,-255.981
0.140,-0.348,-0.870,-177.917,13.855,-237.915
0.153,-0.248,-0.936,-171.753,11.780,-229.492
0.147,-0.498,-1.104,-169.800,6.958,-235.107
0.139,-0.635,-1.153,-161.316,-7.507,-235.168
0.198,-0.640,-1.079,-149.048,-25.574,-223.938
0.143,-0.641,-0.961,-132.996,-41.260,-212.769
0.171,-0.802,-0.852,-123.657,-46.265,-203.918
0.145,-0.771,-0.829,-112.488,-46.692,-187.378
0.127,-0.638,-0.908,-100.708,-44.128,-169.189
0.128,-0.657,-0.960,-92.834,-45.776,-163.696
0.062,-0.639,-1.118,-83.313,-49.988,-159.119
0.032,-0.700,-1.271,-82.031,-60.120,-156.128
0.023,-0.922,-1.343,-75.867,-76.294,-154.175
0.031,-0.912,-1.268,-58.777,-96.619,-143.860
0.050,-0.475,-1.155,-48.767,-118.286,-126.831
0.002,-0.380,-1.088,-40.771,-132.751,-130.920
-0.056,-0.496,-1.159,-29.053,-140.381,-147.705
-0.109,-0.595,-1.236,-20.142,-155.823,-158.447
-0.129,-0.676,-1.222,-19.165,-176.086,-160.400
-0.144,-0.821,-1.137,-20.264,-197.815,-155.701
-0.147,-0.858,-1.027,-21.240,-221.130,-146.118
-0.156,-1.138,-0.926,-14.648,-236.206,-142.334
-0.176,-1.494,-0.794,-11.292,-248.413,-135.864
-0.155,-1.669,-0.762,-15.076,-250.977,-110.901
-0.113,-1.592,-0.727,-22.095,-257.263,-75.378
-0.062,-1.273,-0.528,-28.076,-264.526,-45.776
-0.030,-1.084,-0.239,-27.527,-266.846,-33.997
0.021,-0.935,-0.159,-19.165,-259.705,-30.029
0.029,-0.809,-0.227,-13.428,-249.146,-27.710
0.079,-0.789,-0.034,-16.663,-247.986,-25.269
0.147,-0.726,0.172,-25.208,-243.591,-20.508
0.212,-0.745,0.215,-28.198,-229.126,-16.418
0.251,-1.006,0.182,-26.428,-215.515,-15.015
0.275,-1.460,0.198,-27.893,-205.017,-8.240
0.300,-1.864,0.218,-35.522,-194.946,14.832
0.344,-2.058,0.191,-43.213,-181.030,55.786
0.348,-2.333,0.169,-47.485,-169.067,101.685
0.292,-2.461,0.088,-48.279,-157.776,153.381
0.240,-2.249,0.035,-44.495,-149.475,210.999
0.191,-1.809,0.061,-42.480,-144.165,263.245
0.139,-1.442,0.145,-46.631,-139.038,298.767
0.071,-1.064,0.190,-53.040,-132.080,322.815
0.085,-0.665,0.291,-49.805,-128.906,338.928
0.137,-0.270,0.505,-44.250,-129.822,346.619
0.261,0.128,0.644,-47.058,-121.826,343.994
0.370,0.364,0.635,-35.645,-108.032,322.876
0.482,0.371,0.820,-20.813,-101.135,287.598
0.650,0.499,0.944,-10.620,-90.088,265.320
0.802,0.582,1.016,-1.709,-72.937,244.751
0.871,0.618,1.001,3.479,-52.063,218.994
0.870,0.582,0.685,9.338,-29.480,190.735
0.868,0.447,0.438,9.399,-21.240,162.598
