aX,aY,aZ,gX,gY,gZ
0.908,-0.181,-0.313,0.183,-16.235,1.404
0.921,-0.152,-0.288,-1.343,-17.212,3.845
0.933,-0.111,-0.274,-3.601,-15.564,5.493
0.955,-0.094,-0.244,-6.897,-11.475,5.798
0.965,-0.090,-0.235,-10.742,-8.484,5.493
0.966,-0.081,-0.229,-12.268,-6.226,5.066
0.965,-0.092,-0.245,-11.414,-5.737,3.784
0.964,-0.117,-0.255,-8.789,-6.714,2.625
0.951,-0.130,-0.263,-4.333,-7.751,2.380
0.943,-0.147,-0.262,-0.061,-8.118,2.686
0.944,-0.156,-0.258,2.380,-6.958,3.662
0.950,-0.150,-0.252,3.723,-8.484,5.554
0.963,-0.138,-0.191,4.028,-11.047,7.629
0.979,-0.072,-0.151,2.258,-7.263,9.949
0.990,-0.053,-0.158,0.488,-4.578,10.132
0.991,-0.044,-0.179,-0.916,-2.930,9.094
0.988,-0.041,-0.204,-2.136,0.183,8.484
0.984,-0.042,-0.235,-2.991,1.892,7.202
0.989,-0.045,-0.232,-2.686,1.343,6.165
0.985,-0.076,-0.191,-2.747,-0.244,5.005
0.979,-0.068,-0.223,-3.052,-1.404,5.249
0.972,-0.106,-0.213,-3.113,-2.686,5.432
0.976,-0.086,-0.205,-2.502,-1.099,6.348
0.984,-0.074,-0.208,-1.831,0.000,7.263
0.988,-0.047,-0.189,-0.427,-1.587,7.202
0.992,-0.028,-0.187,1.282,-2.075,6.409
0.991,-0.020,-0.193,2.380,-2.075,4.761
0.990,-0.028,-0.207,2.930,0.305,3.479
0.989,-0.031,-0.210,2.319,2.869,2.380
0.987,-0.030,-0.221,1.587,2.563,1.648
0.987,-0.042,-0.231,0.793,0.854,0.854
0.986,-0.057,-0.205,0.122,-0.671,0.671
0.981,-0.053,-0.209,0.122,-2.014,0.854
0.982,-0.064,-0.231,-0.122,0.244,1.038
0.974,-0.078,-0.226,-0.366,1.160,1.282
0.973,-0.080,-0.219,-0.977,1.404,2.258
0.975,-0.064,-0.205,-1.770,2.197,3.174
0.979,-0.054,-0.204,-2.380,2.930,3.479
0.981,-0.035,-0.225,-2.930,1.465,3.540

0.496,0.050,-2.083,1.953,-66.040,-16.174
0.441,0.069,-1.935,-9.949,-104.614,-19.043
0.373,0.042,-1.860,-22.827,-135.498,-23.437
0.275,-0.033,-1.872,-33.325,-161.682,-26.367
0.184,-0.082,-1.860,-46.997,-195.007,-26.001
0.109,-0.135,-1.655,-57.556,-228.149,-23.437
0.041,-0.312,-1.324,-64.392,-257.996,-20.569
0.002,-0.445,-0.945,-68.359,-279.358,-12.207
-0.018,-0.399,-0.820,-67.139,-286.743,2.441
-0.045,-0.359,-0.802,-64.453,-288.818,16.174
-0.074,-0.330,-0.620,-61.035,-299.927,27.039
-0.095,-0.260,-0.434,-54.688,-312.500,38.086
-0.123,-0.174,-0.286,-45.593,-323.303,48.035
-0.157,-0.063,0.011,-32.288,-339.294,55.237
-0.144,0.034,0.446,-17.090,-356.567,58.105
-0.082,0.087,0.831,-2.075,-363.708,57.373
-0.005,0.062,1.186,13.123,-361.328,55.237
0.084,0.057,1.558,26.428,-354.919,53.284
0.211,0.219,1.913,34.607,-336.853,53.833
0.370,0.453,2.127,35.522,-305.359,50.842
0.481,0.550,2.297,27.771,-272.522,38.452
0.507,0.618,2.407,13.916,-237.061,22.949
0.525,0.588,2.585,-8.545,-203.857,6.775
0.563,0.507,2.954,-39.063,-175.659,-6.714
0.645,0.418,3.513,-67.810,-150.024,-15.442
0.731,0.367,3.989,-84.656,-113.220,-20.813
0.755,0.270,4.000,-79.163,-63.721,-26.794
0.718,0.101,4.000,-56.091,-8.728,-32.593
0.682,0.024,4.000,-25.940,42.480,-33.020
0.674,0.035,3.946,5.249,86.670,-29.846
0.650,0.059,3.581,38.635,134.033,-27.405
0.572,0.045,3.065,65.918,183.167,-27.649
0.443,-0.036,2.498,78.003,226.196,-29.114
0.315,-0.126,2.006,75.317,259.766,-28.442
0.250,-0.144,1.585,65.369,283.203,-22.583
0.223,-0.105,1.181,53.650,301.819,-15.259
0.224,-0.071,0.880,43.335,309.021,-10.254
0.245,-0.008,0.742,36.804,303.467,-7.446
0.272,0.053,0.639,35.889,295.471,-6.897
0.271,0.053,0.462,39.673,295.166,-10.071
0.258,-0.018,0.259,45.349,294.800,-13.916
0.238,-0.053,0.030,50.232,289.490,-14.954
0.236,-0.094,-0.214,55.176,278.931,-13.672
0.263,-0.107,-0.351,58.228,261.475,-11.780
0.315,-0.127,-0.371,56.274,243.835,-8.728
0.385,-0.069,-0.445,49.927,232.544,-3.723
0.434,-0.024,-0.574,38.452,225.708,-0.244
0.453,-0.056,-0.723,27.527,216.125,0.916
0.494,-0.058,-0.800,17.456,198.120,3.113
0.564,-0.058,-0.791,7.263,177.124,6.470
0.617,-0.052,-0.743,-1.587,157.959,9.338
0.661,-0.009,-0.732,-9.216,141.602,11.963
0.703,0.012,-0.725,-15.625,126.526,12.329
0.734,0.004,-0.708,-20.264,113.770,10.498
0.759,0.021,-0.710,-22.949,104.431,9.033
0.783,0.012,-0.656,-24.048,92.957,6.348
0.796,-0.001,-0.574,-23.010,79.224,3.296
0.806,-0.020,-0.541,-20.935,69.824,0.305
0.813,-0.044,-0.547,-17.822,64.392,-2.075
0.824,-0.061,-0.514,-11.963,60.242,-4.333
0.824,-0.095,-0.476,-4.761,54.688,-7.019
0.815,-0.110,-0.529,0.854,51.514,-8.545
0.808,-0.152,-0.548,5.676,45.105,-9.705
0.802,-0.174,-0.543,8.789,40.405,-9.094
0.802,-0.178,-0.586,10.559,38.025,-6.897
0.810,-0.189,-0.616,10.376,31.250,-4.395
0.821,-0.186,-0.590,7.385,22.339,-1.770
0.832,-0.162,-0.570,3.601,16.968,1.343
0.841,-0.170,-0.544,0.000,13.672,3.662
0.856,-0.157,-0.489,-3.906,10.437,6.104
0.877,-0.112,-0.446,-6.470,8.972,8.728
0.907,-0.076,-0.426,-8.301,8.362,9.277
0.928,-0.025,-0.386,-8.728,6.897,8.484
0.936,-0.039,-0.356,-6.775,5.005,5.005
0.935,-0.047,-0.364,-3.784,3.235,1.343
0.927,-0.065,-0.388,-0.305,1.038,-1.282
0.932,-0.139,-0.362,2.502,-2.808,-3.723
0.935,-0.122,-0.324,1.770,-5.859,-3.174
0.941,-0.134,-0.281,1.160,-7.324,-2.563
0.945,-0.146,-0.233,0.122,-7.812,-2.625
0.950,-0.130,-0.230,-1.038,-5.249,-2.075
0.948,-0.150,-0.234,-1.160,-3.723,-2.075
0.940,-0.168,-0.220,-0.244,-3.845,-1.770
0.939,-0.163,-0.219,0.122,-5.615,-0.366
0.943,-0.166,-0.231,0.793,-3.845,0.793
0.942,-0.157,-0.246,1.343,-1.343,2.014
0.947,-0.143,-0.244,1.648,-1.282,3.357
0.956,-0.134,-0.233,1.831,-1.892,4.333
0.965,-0.126,-0.193,1.526,-3.296,4.822
0.979,-0.100,-0.161,1.160,-4.700,5.493
0.987,-0.079,-0.151,1.221,-4.211,5.249
0.982,-0.078,-0.149,2.563,-2.869,4.150
0.981,-0.071,-0.191,4.395,-0.793,2.747
0.978,-0.089,-0.216,5.371,2.014,1.465
0.967,-0.106,-0.220,6.104,1.953,0.610
0.961,-0.104,-0.235,5.676,2.258,0.854
0.959,-0.129,-0.244,5.127,2.075,1.038
0.960,-0.146,-0.221,3.113,1.282,2.014
0.977,-0.094,-0.174,0.427,0.305,5.005
0.992,-0.064,-0.165,-1.160,0.916,6.104
0.997,-0.055,-0.159,-1.465,1.770,5.554
0.996,-0.054,-0.168,-0.854,2.625,4.517
0.993,-0.070,-0.161,0.122,3.174,3.052
0.992,-0.055,-0.186,0.793,4.089,2.380
0.997,-0.051,-0.185,1.770,3.540,1.404
0.988,-0.072,-0.164,2.808,1.892,-0.183
0.976,-0.095,-0.192,3.235,1.831,-0.854
0.973,-0.123,-0.193,3.113,1.404,-0.488
0.969,-0.113,-0.189,1.892,0.061,0.977
0.970,-0.105,-0.194,1.465,-0.732,2.197
0.983,-0.105,-0.177,1.038,-2.014,2.869
0.992,-0.083,-0.135,1.160,-2.380,3.723
0.992,-0.068,-0.141,1.770,-0.427,4.150
0.990,-0.068,-0.166,2.747,3.235,3.540
0.984,-0.067,-0.172,3.174,2.441,2.991
0.988,-0.070,-0.170,2.930,0.732,2.930
0.992,-0.061,-0.164,1.892,2.014,2.869
0.986,-0.057,-0.183,1.343,2.808,2.747
0.979,-0.073,-0.189,1.221,2.747,1.831

0.448,-0.095,-2.114,9.583,-57.068,-14.832
0.388,-0.086,-2.059,-5.981,-94.910,-13.977
0.349,-0.069,-1.856,-21.057,-133.179,-11.353
0.306,-0.154,-1.494,-32.532,-168.640,-10.681
0.269,-0.180,-1.242,-41.382,-191.223,-7.568
0.246,-0.224,-0.999,-44.678,-205.383,-2.869
0.246,-0.238,-0.775,-41.199,-217.590,1.282
0.238,-0.188,-0.733,-34.851,-221.741,7.874
0.198,-0.173,-0.796,-29.175,-227.722,11.963
0.149,-0.094,-0.935,-27.222,-237.244,16.724
0.079,-0.068,-0.925,-28.625,-256.653,20.325
0.031,-0.025,-0.720,-31.250,-283.936,23.682
0.002,0.062,-0.300,-33.752,-312.866,27.100
0.023,0.158,0.135,-31.372,-333.374,28.503
0.070,0.182,0.509,-21.423,-344.666,25.330
0.122,0.151,0.821,-3.845,-347.778,19.043
0.146,0.073,1.063,17.090,-344.971,12.329
0.145,-0.023,1.254,33.447,-336.792,6.653
0.164,0.009,1.491,35.278,-321.777,6.958
0.271,0.061,1.950,12.939,-305.786,9.705
0.432,0.202,2.449,-26.367,-277.405,15.381
0.588,0.424,2.865,-71.777,-235.596,20.264
0.716,0.593,3.223,-108.643,-189.514,17.761
0.888,0.772,3.674,-130.432,-149.841,7.568
1.044,0.906,4.000,-127.869,-114.319,-8.850
1.072,0.731,4.000,-98.999,-74.341,-35.217
0.969,0.348,4.000,-54.443,-22.766,-60.120
0.823,0.052,4.000,-12.695,31.006,-70.862
0.729,-0.027,3.866,19.470,78.186,-66.711
0.691,-0.033,3.562,44.250,120.483,-58.838
0.606,-0.089,3.200,62.195,166.138,-52.612
0.491,-0.051,2.568,72.815,215.271,-47.180
0.367,-0.114,2.054,75.439,249.573,-44.067
0.265,-0.187,1.593,68.604,272.095,-39.551
0.225,-0.139,1.203,58.655,287.292,-30.090
0.233,-0.074,0.937,49.744,289.124,-21.912
0.259,-0.010,0.787,44.861,287.659,-18.188
0.256,-0.014,0.631,45.959,286.499,-18.188
0.244,-0.041,0.459,51.636,283.203,-18.921
0.230,-0.079,0.328,57.922,279.114,-18.555
0.242,-0.085,0.236,62.256,274.475,-17.090
0.286,0.013,0.103,64.941,271.912,-13.611
0.314,0.045,-0.041,67.322,271.729,-14.282
0.314,0.015,-0.234,64.453,272.217,-17.334
0.312,-0.015,-0.493,53.955,272.217,-18.494
0.298,-0.107,-0.800,40.405,264.771,-18.127
0.323,-0.202,-0.943,29.114,244.019,-14.771
0.395,-0.193,-0.951,13.611,216.919,-6.348
0.479,-0.146,-0.903,-2.136,192.871,0.916
0.520,-0.129,-0.880,-13.123,174.744,4.639
0.558,-0.116,-0.951,-21.362,159.912,5.859
0.598,-0.119,-0.953,-26.367,143.066,5.859
0.630,-0.129,-0.882,-26.245,126.099,4.700
0.658,-0.121,-0.854,-22.278,111.145,3.662
0.676,-0.158,-0.837,-17.395,97.534,1.648
0.695,-0.206,-0.809,-13.000,84.290,0.183
0.700,-0.218,-0.825,-7.751,72.144,0.854
0.709,-0.215,-0.811,-2.563,60.913,2.197
0.718,-0.237,-0.754,1.465,49.561,2.747
0.724,-0.248,-0.750,4.761,41.748,3.967
0.729,-0.241,-0.765,6.775,34.302,6.165
0.747,-0.244,-0.721,8.606,23.437,7.996
0.777,-0.219,-0.663,9.521,13.977,9.949
0.798,-0.183,-0.622,9.583,8.789,12.390
0.812,-0.149,-0.610,6.958,6.042,13.733
0.833,-0.123,-0.566,2.625,4.517,14.343
0.855,-0.092,-0.547,-2.136,2.319,14.221
0.872,-0.087,-0.519,-5.127,0.732,13.123
0.892,-0.073,-0.488,-5.676,-0.854,11.230
0.898,-0.079,-0.497,-4.517,-0.732,8.667
0.895,-0.088,-0.504,-2.625,-1.465,5.554
0.891,-0.120,-0.525,-0.183,-4.272,2.747
0.890,-0.133,-0.492,0.977,-8.911,1.160
0.902,-0.135,-0.421,1.587,-12.817,0.366
0.903,-0.159,-0.396,2.258,-16.357,-1.099
0.905,-0.173,-0.408,1.587,-16.663,-1.709
0.909,-0.179,-0.348,0.488,-17.090,-1.709
0.930,-0.172,-0.280,-1.953,-16.968,-1.221
0.942,-0.160,-0.247,-3.540,-15.015,-1.160
0.941,-0.172,-0.250,-4.028,-12.939,-1.648
0.939,-0.172,-0.272,-5.005,-10.559,-1.831
0.933,-0.177,-0.287,-5.371,-9.155,-1.648
0.929,-0.219,-0.278,-5.249,-8.789,-1.953
0.931,-0.215,-0.251,-3.479,-8.484,-0.732
0.928,-0.237,-0.243,-0.610,-8.484,0.427
0.927,-0.237,-0.245,1.953,-7.812,2.014
0.928,-0.248,-0.240,3.479,-7.507,4.456
0.948,-0.198,-0.197,4.333,-9.155,7.568
0.971,-0.151,-0.142,5.066,-8.179,9.216
0.983,-0.136,-0.125,5.066,-5.676,8.911
0.992,-0.102,-0.149,4.395,-3.967,8.850
0.994,-0.086,-0.162,4.272,-2.869,7.874
0.994,-0.092,-0.162,4.211,-0.305,6.226
0.986,-0.107,-0.185,4.883,-1.282,4.700
0.980,-0.126,-0.196,5.920,-2.136,3.723
0.974,-0.137,-0.190,6.531,-1.343,3.906
0.973,-0.123,-0.200,6.653,1.038,4.639
0.968,-0.130,-0.218,6.714,0.549,4.517
0.965,-0.148,-0.197,6.836,-2.991,4.089
0.979,-0.117,-0.179,6.775,-1.953,5.310
0.987,-0.097,-0.161,6.470,-1.648,5.676
0.989,-0.105,-0.177,5.981,-2.197,4.639
0.983,-0.089,-0.207,4.578,2.014,4.578
0.979,-0.104,-0.208,3.784,2.808,3.723
0.982,-0.100,-0.193,3.052,-0.610,3.601
0.982,-0.098,-0.180,2.930,0.610,3.784
0.986,-0.086,-0.195,2.075,2.563,3.662
0.985,-0.088,-0.188,1.770,0.122,3.052
0.985,-0.084,-0.197,2.869,-0.671,2.197
0.977,-0.098,-0.206,4.517,-0.427,1.160
0.972,-0.124,-0.211,5.066,-1.465,0.427
0.975,-0.115,-0.210,4.211,-2.319,1.343
0.981,-0.110,-0.185,3.418,-2.563,2.441
0.985,-0.099,-0.168,2.930,-0.061,3.174
0.987,-0.105,-0.189,1.709,2.136,3.357
0.987,-0.104,-0.177,0.854,0.977,3.784
0.993,-0.072,-0.148,0.061,-0.244,5.188
0.999,-0.052,-0.169,-0.610,3.784,5.249
0.997,-0.056,-0.187,-0.427,6.409,3.845

0.626,0.457,1.834,-39.734,-205.505,20.691
0.714,0.463,2.258,-56.580,-197.205,17.517
0.813,0.469,2.640,-66.772,-179.443,13.977
0.919,0.519,2.826,-67.444,-149.353,10.010
0.974,0.506,2.881,-54.871,-118.591,2.930
0.963,0.396,2.857,-27.466,-91.187,-7.080
0.893,0.243,2.707,4.089,-63.538,-15.991
0.821,0.128,2.405,29.602,-37.476,-19.470
0.793,0.050,2.286,44.983,-21.667,-19.104
0.765,0.004,2.114,56.641,-7.080,-15.930
0.745,0.065,1.987,59.509,8.667,-10.193
0.755,0.131,1.930,52.856,24.353,-5.798
0.740,0.088,1.769,39.917,46.387,-6.470
0.693,0.052,1.565,28.320,68.726,-6.042
0.650,0.026,1.385,19.836,85.266,-3.967
0.645,0.059,1.311,12.817,94.788,-1.221
0.664,0.085,1.271,11.169,100.952,0.488
0.680,0.108,1.234,15.442,105.896,0.305
0.684,0.123,1.205,23.560,109.558,-0.854
0.682,0.132,1.143,32.654,115.723,-2.075
0.672,0.101,1.089,40.039,121.155,-3.540
0.650,0.063,0.990,46.387,130.493,-4.028
0.619,0.025,0.851,50.354,137.024,-3.479
0.618,0.024,0.713,51.758,144.287,-1.404
0.622,0.020,0.633,50.842,144.836,1.404
0.633,0.039,0.564,46.997,148.193,4.456
0.655,0.063,0.546,39.978,149.231,7.019
0.681,0.106,0.533,32.654,151.733,8.484
0.710,0.165,0.512,27.466,154.602,8.545
0.735,0.214,0.487,25.940,155.884,5.981
0.730,0.199,0.431,28.687,156.799,0.732
0.713,0.147,0.324,31.433,158.081,-3.967
0.708,0.106,0.253,33.875,154.907,-6.958
0.707,0.068,0.233,34.729,152.649,-8.179
0.707,0.041,0.200,34.302,147.339,-8.240
0.725,0.069,0.151,32.532,147.766,-7.141
0.747,0.077,0.160,29.541,147.583,-7.446
0.779,0.135,0.188,24.841,144.836,-7.874
0.789,0.140,0.150,20.630,150.330,-10.376
0.784,0.099,0.059,18.005,153.564,-14.221
0.759,0.060,-0.016,15.259,154.358,-16.602
0.733,0.003,-0.089,12.146,156.494,-18.005
0.724,-0.033,-0.199,6.958,152.832,-17.639
0.738,-0.050,-0.238,1.587,148.071,-15.503
0.743,-0.077,-0.246,-2.014,141.907,-13.916
0.731,-0.103,-0.310,-3.784,134.338,-12.390
0.737,-0.104,-0.353,-4.333,127.380,-10.010
0.750,-0.112,-0.356,-3.479,121.826,-8.484
0.764,-0.101,-0.380,-1.892,113.098,-6.775
0.788,-0.074,-0.395,-0.366,106.262,-4.944
0.804,-0.073,-0.389,0.122,101.746,-4.517
0.807,-0.073,-0.404,0.732,94.177,-4.700
0.796,-0.076,-0.465,1.404,92.346,-4.517
0.802,-0.078,-0.549,1.648,86.487,-4.395
0.819,-0.070,-0.564,2.258,75.989,-4.150
0.833,-0.064,-0.545,3.113,68.970,-4.456
0.826,-0.084,-0.568,2.075,61.829,-5.737
0.833,-0.091,-0.599,0.671,53.711,-5.859
0.847,-0.092,-0.571,-0.854,47.058,-5.554
0.847,-0.105,-0.526,-1.038,38.330,-5.615
0.849,-0.125,-0.499,-0.671,33.325,-5.798
0.861,-0.166,-0.471,-1.770,31.433,-5.066
0.865,-0.164,-0.464,-2.441,26.062,-3.296
0.865,-0.153,-0.466,-1.953,21.606,-1.221
0.872,-0.148,-0.453,-1.953,20.874,0.427
0.897,-0.106,-0.409,-2.380,14.587,2.258
0.924,-0.068,-0.362,-2.930,10.559,3.113
0.933,-0.056,-0.336,-3.479,10.986,2.319
0.930,-0.062,-0.319,-3.174,7.812,0.549
0.927,-0.077,-0.354,-2.808,9.949,-1.221
0.925,-0.091,-0.365,-2.686,6.775,-2.014
0.919,-0.110,-0.331,-1.404,5.005,-2.258
0.926,-0.117,-0.338,-1.526,4.517,-2.258
0.930,-0.134,-0.316,-2.014,0.916,-2.014
0.934,-0.148,-0.288,-3.296,2.014,-0.732
0.933,-0.129,-0.284,-4.150,2.625,1.526
0.934,-0.135,-0.264,-4.089,-0.854,2.869
0.940,-0.121,-0.248,-3.479,-2.075,4.150
0.963,-0.085,-0.220,-3.174,0.366,5.310
0.977,-0.047,-0.188,-3.418,1.343,5.310
0.981,-0.022,-0.191,-3.418,-0.183,4.028
0.983,-0.020,-0.205,-2.869,-0.244,1.404
0.982,-0.028,-0.235,-0.732,0.549,-0.854
0.973,-0.058,-0.242,0.977,2.136,-2.380
0.960,-0.092,-0.260,1.160,1.648,-2.930
0.958,-0.111,-0.241,1.526,-3.235,-2.686
0.959,-0.120,-0.185,1.892,-6.287,-1.648
0.964,-0.140,-0.171,1.953,-3.296,-0.122
0.963,-0.140,-0.172,1.038,-1.160,2.380
0.964,-0.112,-0.194,-0.244,-1.526,5.005
0.978,-0.084,-0.188,-0.977,-2.563,7.019
0.990,-0.044,-0.144,-0.793,-3.845,7.874
1.004,0.003,-0.121,-0.610,-2.563,7.629
1.010,0.002,-0.136,-1.038,1.282,5.554
1.007,0.001,-0.147,-0.916,-0.305,3.113
1.006,-0.012,-0.141,-0.061,-1.404,1.282
1.000,-0.026,-0.148,0.122,1.343,-0.122
0.989,-0.052,-0.168,0.244,1.282,-1.038
0.982,-0.069,-0.173,0.549,1.099,-0.732
0.980,-0.080,-0.185,0.061,1.831,0.061
0.980,-0.082,-0.168,0.183,-1.343,1.221
0.983,-0.061,-0.164,0.244,-0.244,2.747
0.988,-0.048,-0.174,-0.305,2.380,3.418
0.998,-0.033,-0.168,-0.488,0.549,3.479
1.000,-0.031,-0.131,0.244,-1.099,2.930
1.001,-0.016,-0.138,0.610,0.366,2.258
1.003,-0.019,-0.132,0.977,3.540,1.282
1.002,-0.029,-0.136,0.793,3.662,0.183
0.993,-0.035,-0.160,0.793,1.953,-0.732
0.991,-0.044,-0.177,1.282,1.221,-1.282
0.986,-0.042,-0.193,1.160,3.967,-1.404
0.980,-0.056,-0.192,0.916,1.404,-1.953
0.982,-0.077,-0.183,0.488,1.343,-2.014
0.981,-0.067,-0.163,-0.244,0.244,-1.465
0.983,-0.062,-0.169,-0.183,0.671,-1.099
0.980,-0.073,-0.173,-0.427,0.977,-1.282
0.975,-0.071,-0.178,-0.427,0.671,-1.038
0.978,-0.063,-0.187,-1.160,3.601,-0.366
0.976,-0.063,-0.195,-1.282,1.221,-0.793

0.545,0.252,1.929,-58.350,-191.895,9.583
0.560,0.201,1.904,-57.129,-169.128,7.324
0.546,0.172,1.839,-49.438,-149.292,5.371
0.532,0.103,1.842,-36.926,-136.230,3.296
0.543,0.019,1.907,-25.208,-126.038,2.075
0.559,0.047,1.924,-10.559,-114.502,5.066
0.568,0.060,1.937,3.784,-100.891,6.287
0.578,0.046,1.954,14.099,-86.975,6.165
0.595,0.063,1.973,17.212,-72.205,7.324
0.638,0.138,2.038,13.977,-56.824,9.216
0.654,0.169,1.999,13.306,-37.415,9.338
0.664,0.228,2.139,9.460,-23.926,7.751
0.681,0.216,2.188,7.874,-6.165,4.944
0.654,0.163,2.063,8.423,17.334,0.854
0.635,0.134,2.011,8.606,35.889,-0.793
0.612,0.076,1.941,10.437,53.345,-1.770
0.592,0.086,1.775,14.038,71.045,-0.305
0.595,0.081,1.729,16.785,82.520,0.854
0.591,0.076,1.673,21.423,93.140,1.099
0.580,0.077,1.551,28.076,105.774,1.648
0.564,0.072,1.410,34.973,116.577,1.831
0.541,0.031,1.264,39.917,124.023,1.831
0.526,0.026,1.125,41.199,129.272,3.906
0.540,0.046,1.048,39.917,131.287,6.653
0.561,0.087,0.988,36.499,133.789,9.094
0.584,0.146,0.932,31.555,137.390,10.376
0.602,0.192,0.920,26.489,139.526,9.399
0.628,0.225,0.972,20.996,141.235,6.836
0.666,0.257,0.988,17.578,144.165,3.235
0.672,0.245,0.972,20.020,148.987,-1.587
0.663,0.181,0.925,24.658,156.006,-6.531
0.628,0.142,0.793,27.161,162.720,-9.399
0.603,0.069,0.690,27.161,168.945,-11.047
0.579,0.040,0.586,24.292,175.049,-10.132
0.560,-0.001,0.424,21.606,179.260,-7.874
0.567,0.015,0.292,16.785,180.847,-4.028
0.592,0.055,0.265,11.047,174.866,-1.343
0.630,0.093,0.297,7.263,168.762,-0.244
0.674,0.144,0.325,5.310,166.626,-0.427
0.700,0.172,0.331,8.240,164.062,-2.258
0.710,0.160,0.260,13.672,165.405,-6.104
0.693,0.108,0.148,18.677,166.321,-10.620
0.683,0.080,0.077,21.057,164.307,-12.634
0.697,0.067,0.032,20.264,161.682,-13.428
0.709,0.066,-0.023,19.409,158.813,-13.733
0.709,0.066,-0.127,19.226,155.945,-14.282
0.718,0.055,-0.212,18.433,151.733,-15.442
0.733,0.045,-0.233,17.395,143.738,-16.479
0.745,0.011,-0.234,15.686,136.841,-17.700
0.754,0.001,-0.252,12.512,130.371,-17.822
0.764,0.017,-0.295,8.850,126.831,-17.029
0.780,0.018,-0.291,6.226,120.911,-17.883
0.792,0.001,-0.282,3.662,114.075,-19.714
0.799,-0.015,-0.322,2.441,109.985,-20.935
0.802,-0.045,-0.341,1.709,104.858,-21.790
0.817,-0.048,-0.342,2.197,96.680,-21.790
0.823,-0.067,-0.349,2.319,91.370,-21.667
0.821,-0.101,-0.385,3.174,85.144,-21.790
0.825,-0.118,-0.409,3.662,78.430,-20.996
0.830,-0.145,-0.401,4.150,71.228,-19.470
0.838,-0.151,-0.403,4.028,63.293,-17.578
0.842,-0.155,-0.389,3.479,57.800,-15.076
0.852,-0.165,-0.350,4.089,51.880,-13.306
0.871,-0.139,-0.320,4.395,47.974,-11.414
0.885,-0.113,-0.289,6.165,46.204,-10.010
0.890,-0.113,-0.291,9.277,43.213,-10.620
0.877,-0.136,-0.333,11.475,45.166,-11.414
0.864,-0.171,-0.396,13.000,40.466,-11.292
0.878,-0.196,-0.386,12.634,36.560,-9.338
0.887,-0.197,-0.319,11.353,31.250,-5.920
0.888,-0.189,-0.285,10.498,28.015,-2.869
0.887,-0.186,-0.300,9.460,29.419,-0.793
0.888,-0.193,-0.317,9.216,30.029,1.160
0.901,-0.155,-0.305,7.751,27.405,3.784
0.916,-0.123,-0.294,6.653,27.588,5.615
0.921,-0.112,-0.309,6.470,26.978,5.432
0.918,-0.113,-0.345,6.104,26.672,5.005
0.920,-0.107,-0.370,5.493,23.315,4.822
0.932,-0.101,-0.360,4.578,21.362,5.005
0.937,-0.099,-0.325,4.639,14.343,4.578
0.937,-0.097,-0.302,5.554,11.108,4.456
0.939,-0.089,-0.296,5.676,12.085,4.150
0.951,-0.075,-0.269,5.554,9.155,3.845
0.961,-0.070,-0.257,5.188,7.996,3.113
0.953,-0.067,-0.270,4.211,8.545,2.258
0.949,-0.085,-0.285,3.662,9.155,1.038
0.946,-0.101,-0.294,2.930,6.714,0.610
0.945,-0.096,-0.297,1.831,7.080,1.099
0.952,-0.090,-0.265,0.671,4.456,1.770
0.958,-0.085,-0.253,0.000,4.944,2.258
0.958,-0.092,-0.247,-0.305,2.075,2.380
0.959,-0.096,-0.235,-0.427,2.563,2.930
0.969,-0.078,-0.204,-0.854,2.075,3.845
0.979,-0.063,-0.189,0.000,1.221,3.784
0.978,-0.063,-0.179,1.282,-0.977,2.991
0.977,-0.061,-0.177,2.075,1.892,2.686
0.978,-0.058,-0.208,2.075,3.967,2.441
0.975,-0.068,-0.211,1.831,0.732,1.709
0.976,-0.046,-0.207,3.113,-0.305,1.770
0.989,-0.068,-0.181,3.357,1.526,1.099
0.996,-0.049,-0.176,2.197,0.305,1.465
1.001,-0.027,-0.176,2.136,-1.221,1.648
0.999,-0.048,-0.143,2.502,-0.427,0.305
0.998,-0.056,-0.132,2.502,-0.916,-0.122
0.996,-0.068,-0.152,1.892,0.671,-0.122
0.988,-0.077,-0.158,1.648,1.099,0.305
0.987,-0.073,-0.138,1.526,0.549,0.977
0.987,-0.076,-0.127,1.465,0.610,1.221
0.993,-0.058,-0.148,0.671,3.784,1.770
0.999,-0.054,-0.168,0.305,2.319,1.953
0.994,-0.051,-0.148,-0.244,2.991,1.892
0.994,-0.036,-0.160,0.305,1.526,1.831
0.989,-0.056,-0.177,1.160,3.967,0.610
0.981,-0.067,-0.189,1.892,1.343,-0.183
0.982,-0.073,-0.187,2.014,2.441,0.122
0.976,-0.079,-0.181,1.770,2.136,0.061
0.976,-0.082,-0.210,2.563,0.916,0.061
0.969,-0.107,-0.192,2.075,2.747,0.061
0.968,-0.092,-0.179,1.404,1.831,1.221

0.843,0.114,1.532,2.563,2.319,2.808
0.839,0.132,1.481,7.446,11.597,0.366
0.853,0.145,1.512,7.874,17.212,-0.732
0.845,0.135,1.470,7.507,27.283,-1.953
0.838,0.145,1.414,7.629,37.415,-2.319
0.834,0.141,1.401,6.775,44.434,-3.174
0.821,0.126,1.341,6.592,53.955,-5.066
0.804,0.100,1.267,8.423,61.096,-6.470
0.775,0.078,1.187,11.597,67.810,-7.446
0.752,0.051,1.094,15.747,72.205,-8.118
0.747,0.039,1.073,18.250,75.012,-7.996
